title,time,href,passage
字节Seed新作：模型合并如何改变大模型预训练范式,06月03日,https://www.jiqizhixin.com/articles/2025-06-06-7,"字节跳动 Seed 团队近期在 arXiv 上发表的论文得到了 ViT 作者，前 Google Brain 最近跳去 OpenAI 的 Lucas Beyer 的亲自解读，Lucas 直言：「这是一篇简洁的论文，不知怎的让我回忆起美好的在 Google Brain 的旧时光。(This is a neat paper that somehow made me reminisce good old Brain times. )」
Seed 团队在这篇论文提出的预训练模型平均（PMA）技术，通过合并训练过程中的检查点（Checkpoint），不仅实现了模型性能的显著提升，还能精准预测学习率衰减阶段的性能表现。这一成果被视为大模型训练领域的重要突破，甚至可能改变未来大模型开发的范式。
论文标题：Model Merging in Pre-training of Large Language Models
论文地址：https://arxiv.org/pdf/2505.12082
模型合并：从「后训练」到「预训练」的跨越
后训练合并：任务能力的「拼图游戏」
模型合并并非全新概念，此前主要应用于后训练阶段，即通过合并多个领域微调模型的权重，构建一个多任务能力更强的统一模型。例如，DARE 方法将 WizardLM（通用对话模型）与 WizardMath（数学推理模型）合并后，在 GSM8K 数学推理基准上的得分从 2.2 跃升至 66.3，展现了任务能力融合的强大潜力。
相比之下，预训练阶段的模型合并研究仍较为匮乏。此类预训练合并通常涉及合并单一训练轨迹中的检查点，如 LAWA 中通过模型合并加速 LLM 训练的探索。然而，随着模型规模和数据量的急剧增长，社区研究者难以评估模型合并对大规模模型的影响，主要原因在于难以获取大规模预训练过程中的中间检查点。尽管 DeepSeek 和 LLaMA 均表明其在模型开发中使用了模型合并技术，但这些技术的详细信息尚未公开披露。
预训练合并：训练效率的「时光机」
字节跳动的研究将模型合并引入预训练阶段，提出了Pre-trained Model Averaging（PMA）框架。简单来说，PMA 就是在预训练过程中，定期将不同训练阶段的模型权重进行平均，生成一个「合并模型」。这是因为：预训练后期的模型权重往往在参数空间中探索了不同的局部最优解，通过平均化可以抵消单个模型的偏差，逼近更优的全局解。例如，在稳定训练阶段（Constant LR Phase）合并 10 个检查点后，Seed-MoE-10B/100B 模型在 HumanEval 代码生成任务上的得分从 54.3 提升至 61.6，涨幅超过 13%。
PMA 技术的三大核心发现
合并时机：稳定期合并效果最佳
研究团队通过实验发现，在学习率稳定阶段（Warmup-Stable-Decay 中的 Stable Phase）进行模型合并效果最佳。此时模型处于「高效学习期」，权重更新尚未进入衰减阶段，不同检查点之间的参数差异既能保证多样性，又不会因过度震荡导致合并后性能下降。 
有趣的是，即使在学习率余弦衰减阶段（Cosine Decay Phase）的早期进行合并，PMA 模型的性能也能媲美甚至超越自然衰减到末期的模型。例如，Seed-MoE-15B/150B 模型在衰减初期合并后，其性能与训练至末期的模型相差无几。
合并策略：简单平均（SMA）胜过复杂加权
在合并策略的对比实验中，研究团队测试了三种主流方法：
简单移动平均（SMA）：所有模型权重等比例平均
指数移动平均（EMA）：近期模型权重占比更高
加权移动平均（WMA）：按训练步数线性加权
实验结果表明，在训练初期，EMA 和 WMA 因更关注近期权重而表现略好，但随着训练推进，三者性能差异逐渐消失。考虑到 SMA 的计算简单性和稳定性，团队最终选择其作为默认策略。这一发现打破了「复杂加权必然更优」的固有认知，为工程落地提供了便利。
超参数规律：模型规模决定合并间隔
合并间隔（V）与模型规模正相关：小模型（如 1.3B 参数的 MoE）适合较小的合并间隔（8B tokens），而大模型（如 100B 参数的 MoE）则可采用更大的间隔（80B tokens）。这与大模型通常使用更大批次训练的特性一致。

合并数量（N）越多越好：当训练完成时，合并 15 个检查点的模型性能比合并 3 个的高近 1 个百分点。但需平衡计算成本，团队建议实际应用中取 N=10 作为折中方案。
PMA 的「隐藏技能」：训练稳定性与初始化优化
PMA-init：让训练「起死回生」
在大模型训练中，「损失激增」（Loss Spike）是令人头疼的问题——硬件故障、参数震荡等因素可能导致训练崩溃，不得不从头再来。PMA 为此提供了一种「急救方案」：当损失激增发生时，合并故障前的 N 个检查点作为初始化权重（PMA-init），可使训练恢复稳定。
实验中，团队故意用过高的学习率（6e-3）训练一个 330M 参数的 MoE 模型，导致其损失剧烈震荡。此时采用 PMA-init 合并 3 个故障前检查点，训练曲线迅速恢复平滑，避免了从头训练的巨大浪费。
下游阶段的「热身优势」
在持续训练（CT）和监督微调（SFT）阶段，使用 PMA 合并后的模型作为初始化权重（PMA-init），能显著改善训练动态。例如，在 CT 阶段，PMA-init 模型的 GradNorm 曲线更加平稳，早期训练中的 MMLU 得分比基线模型高 1-2 个百分点。尽管最终性能与基线持平，但其「热身优势」可加速下游任务的收敛，尤其适合数据敏感型场景。
数学原理：为什么合并能「化平凡为神奇」？
从理论层面看，模型合并的有效性可通过损失函数的二阶泰勒展开解释。假设最优参数为 ，各检查点参数与 的偏差为 ，则合并后参数  的损失可表示为：
其中，为海森矩阵（Hessian Matrix），刻画损失函数的曲率。当不同 在参数空间中呈现「负相关」（即方向互补）时，交叉项  为负，使得合并后的损失低于单个模型的平均损失。这意味着，合并本质上是利用不同检查点在参数空间中的「探索多样性」，通过平均化抵消局部偏差，逼近更优解。
可视化实验也印证了这一点：在 Seed-MoE-1.3B/13B 模型的某层参数空间中，单个检查点的权重分布在 MMLU 得分等高线的不同位置，而合并后的权重位置往往更靠近高分区。
挑战与未来方向
未解决的问题
学习率的影响：当前实验默认使用缩放定律（Scaling Law）推荐的最优学习率，未深入探索高学习率下 PMA 的表现。理论上，高学习率可能增加参数探索的多样性，进一步提升合并效果，但受限于算力成本，尚未量化分析。

强化学习阶段的应用：论文主要聚焦预训练，而 RLHF（强化学习从人类反馈中学习）作为大模型训练的关键环节，其检查点合并的潜力尚未挖掘。这将是未来研究的重要方向。
行业启示
对于大模型开发者而言，PMA 带来的不仅是成本节省，更是一种「模拟退火」的思维革命——通过合并稳定期的检查点，可快速预测衰减阶段的性能，避免盲目延长训练周期。对于中小型企业，这意味着用更少的资源实现 comparable 性能，甚至可能颠覆「大公司垄断算力」的格局。
结语：开启高效训练的新时代
从「暴力堆算力」到「智能优化训练流程」，大模型的发展正从粗放式增长转向精细化运营。字节跳动的这项研究，以模型合并为切入点，揭示了预训练过程中被忽视的「检查点价值」，为学术界和工业界提供了一条低成本、高效能的新路径。
正如论文结语所言：「PMA 不仅是一种技术，更是一个监视器——它让预训练过程变得可预测、可优化。」随着更多类似研究的涌现，我们有理由相信，大模型训练将逐步摆脱「烧钱游戏」的标签，走向更可持续、更普惠的未来。"
title,time,href,passage
10行代码，AIME24/25提高15%！揭秘大模型强化学习熵机制,06月02日,https://www.jiqizhixin.com/articles/2025-06-05-9,"本文作者分别来自于清华大学、北京大学、上海AI实验室等机构。本文共同第一作者崔淦渠、张宇臣、陈嘉诚来自上海AI实验室，研究方向为大模型的推理增强。通讯作者为上海AI实验室成宇教授、上海AI实验室周伯文教授、清华大学丁宁助理教授。
Nature never undertakes any change unless her interests are served by an increase in entropy.
自然界的任何变化，唯有在熵增符合其利益时方会发生——Max Planck
在强化学习中，我们又该如何让熵增符合我们的利益？
近日，来自上海人工智能实验室、清北，UIUC 等机构的研究者的工作揭示了大模型强化学习中的熵变化的机制。研究内容主要如下：
定义了强化学习中的熵塌缩问题，并从 4 个模型家族，11 个模型上总结了熵与性能之间的经验转换公式，证明了策略熵在强化学习中的重要性。
从理论与实践的角度发现了强化学习时的策略熵变化的驱动力：动作（模型输出的 token）发生的概率及其对应获得的优势之间协方差。
从该角度出发，研究提出了两种简单（10 行代码的修改）但十分有效的（AIME24/25 + 15%）的熵增强化学习方案 Clip-Cov 与 KL-Cov，实现了模型在强化学习训练过程中的持续探索。
论文标题：The Entropy Mechanism of Reinforcement Learning for Reasoning Language Models
论文链接：https://huggingface.co/papers/2505.22617
代码仓库：https://github.com/PRIME-RL/Entropy-Mechanism-of-RL
1. 大模型强化学习中的熵塌缩问题
强化学习的核心挑战在于利用 - 探索的权衡，即在重复验证策略与寻找新策略之间取得平衡。对于探索而言，衡量策略探索潜力的关键指标是策略熵，它反映了策略在动作选择过程中的不确定性。在强化学习研究中，抑制策略熵的衰减被视为大多数算法的关键，传统强化学习中，研究者常通过正则化手段主动调控策略熵。
对于大语言模型，虽然策略熵的典型行为尚未得到充分研究，但我们在大量实验中发现了一个有趣且一致的模式：策略熵在短短几步训练内就会急剧下降至接近零，表明策略变得极度确定。这种探索能力的缺失直接导致性能停滞，验证集表现也同步陷入瓶颈。定量分析进一步揭示，在没有熵干预（如熵损失或 KL 正则化）的情况下，下游性能 (R) 完全由策略熵 (H) 决定，其拟合曲线符合简单的指数函数 R = -a exp (H)+ b，如下图所示。本质上，策略正在以可预测的方式用不确定性（熵）换取奖励。
      图 1 展示了大模型强化学习中的熵塌缩问题
在 Qwen, Mistral, LLaMA 和 Deepseek Model family 上，我们验证了这一点：
      图 2 不同 Model Family 中的熵塌缩现象
这一经验规律衍生出两个重要推论：（1）类似于 Scaling Law，利用 - 探索曲线在给定策略模型和训练数据时即已确定。这使得我们能在强化学习早期预测策略表现，并从小模型推演大模型性能。（2）更重要的是，该方程表明当策略熵耗尽时（H = 0, R = −a + b），策略性能的上界也随之确定，这意味着单纯增加训练算力对强化学习的收益可能极其有限。因此，简言之，要实现可扩展的强化学习，必须突破熵瓶颈。
      图 3 训练前期预测模型最终性能
      图 4 小模型预测大模型
2. 大模型强化学习中熵与协方差的关系
解决这一问题的关键在于理解现象背后的机制：为何策略熵会单调递减？为此，我们从理论和实验两个维度分析了策略熵的动力学特征。核心发现表明，对于采用 softmax 策略的 LLMs，连续两步间的熵变化正比于动作对数概率与对应 logit 变化的协方差。进一步地，在策略梯度和自然策略梯度类算法中，logit 差异与动作优势度成正比。
直观而言，高优势度且高概率的动作会降低策略熵，而高优势度的罕见动作则会增加熵。这一理论结论得到了实验验证：训练初期，策略在训练数据上表现出高协方差，说明策略置信度良好，因此能安全地利用高置信轨迹，强化置信度并最小化熵（这也与最近的一些最小化熵来提高性能的工作结论吻合）；随着训练推进，协方差虽逐渐降低但仍保持正值，持续将策略熵拖向更低水平。
      公式 1 对于熵与协方差的理论分析
       图 5 熵与协方差的实证分析
3. 基于协方差的熵增强化学习方案
我们首先通过实验验证了，传统熵 / KL 正则化方法在大模型中收效甚微。
      图 6 传统正则化手段失效
而对熵动力学的分析表明，高协方差会阻碍强化学习的可扩展性，这为提升策略熵提供了方向 —— 限制高协方差 token 的更新步长。基于此，我们设计了两种熵控制策略 Clip-Cov 和 KL-Cov，分别替代替代损失中的 clip 和 PPO-KL 方法。Clip-Cov 随机选取少量高协方差 token 并 detach 其梯度：
                公式 2 Clip-Cov
KL-Cov 则更简单，直接对协方差最大部分的 token 施加 KL 惩罚：
      公式 3 KL-Cov
实验证明，通过调节阈值参数可主动控制策略熵，使模型摆脱低熵陷阱：
      图 7 通过 Clip-Cov 与 KL-Cov 来控制熵
实验表明，在数学推理等任务中取得更优的表现，在 Qwen2.5-32B 上，我们获得了 6.4% 的提升，尤其在 AIME24/25 这样的具有挑战性的数据集上，提升更是达到 15%。
      图 8 Clip-Cov 与 KL-Cov 方法下熵，输出长度，性能的训练动态
      图 9 Clip-Cov 与 KL-Cov 的性能
本研究致力于解决大语言模型推理任务中强化学习的策略熵塌缩问题。通过实证分析，我们发现性能提升往往以牺牲探索能力为代价，这种权衡关系为模型改进设置了可预见的性能上限。为深入理解这一现象，我们从理论层面解析了熵的动态变化规律，并提出两种简单的正则化技术 ——Clip-Cov 与 KL-Cov，通过直接调控高协方差标记来有效遏制熵塌缩。
展望未来，训练算力将逐渐从预训练阶段转向后训练阶段，尤其是强化学习。在通过增加算力扩展强化学习的道路上，保持探索能力、发现新路径、实现持续改进至关重要唯有如此才能更高效地利用算力。但实现强化学习的规模化发展需要突破单纯熵最小化的局限。我们期待这项研究能为熵的作用机制提供新见解，促进对 LLM 强化学习底层机制的理解、分析与优化，推动强化学习向更高层次的智能迈进。"
title,time,href,passage
OpenAI久违发了篇「正经」论文：线性布局实现高效张量计算,06月01日,https://www.jiqizhixin.com/articles/2025-06-05-2,"OpenAI 发论文的频率是越来越低了。
如果你看到了一份来自 OpenAI 的新 PDF 文件，那多半也是新模型的系统卡或相关增补文件或基准测试，很少有新的研究论文。
至于原因嘛，让该公司自家的 ChatGPT 来说吧：「截至目前，OpenAI 在 2025 年在 arXiv 上公开发布的论文数量相对较少，可能反映了其对研究成果公开策略的谨慎态度，可能出于商业保密或安全考虑。」
不过近日，OpenAI 也确实发布了一份完全由自己人参与的、实打实的研究论文，其中提出了一种用于高效张量映射的统一代数框架 Linear Layouts。这是一种使用二元线性代数而非比特表示（bit representation）的张量布局的通用代数形式，解决了 Triton 等深度学习编译器中长期存在的难题。
论文标题：Linear Layouts: Robust Code Generation of Efficient Tensor Computation Using 𝔽₂
论文地址：https://arxiv.org/pdf/2505.23819.pdf
要理解这项研究的意义，首先需要先理解一下什么是张量布局（tensor layouts）。
简单来说：张量布局 = 逻辑张量与硬件资源（例如内存、线程、向量单元）之间的映射关系。下图给出了两个布局示例。
对于现代深度学习工作负载而言，所需要的张量布局需要满足几个要求：
高效（为了性能）。
灵活（以支持多种算子）。
可组合（为了变换和优化）。
然而，当前的布局系统却难以充分满足这些需求，而是往往：
需要根据实际需求设计，而且往往是硬编码的（需要手动编写规则）。
不可扩展（每一对布局都需要二次组合）。
容易出错，尤其是在像 Triton 这样的低层级的后端中 —— 截至目前，Triton 的 GitHub 库中提交的 12% 的 Bug 与布局有关。
另外，深度学习硬件（如 GPU）的日益复杂也导致张量布局日益复杂。
例如，为了实现高效的矩阵乘法，英伟达在 Ampere、Hopper 和 Blackwell 等不同代际的 GPU 上采用了不同的使用 Tensor Core 的布局，并且每种布局在使用不同数据类型时都有不同的变体。AMD 和英特尔等其它 GPU 供应商在利用其类似 Tensor Core 的技术进行加速时，也使用了不同的布局。因此，硬件架构的快速发展和多样化的深度学习模型需要一种新的张量布局建模方法。
为此，需要解决一些技术难题：
在将张量映射到硬件资源方面，需要一种通用且可组合的表示方法。
布局转换应该用统一的形式来表达，甚至需要包含诸如数据交换（data swizzling）等复杂变换。
这种表示必须与低级硬件优化无缝集成，以确保高效的数据访问和计算。
不过，在介绍 OpenAI 这篇论文的贡献之前，我们需要先了解一些基础概念。
相关背景知识
GPU 架构
在设计上，现代 GPU 的目标是通过包含多层硬件资源的分层执行模型来充分利用并行性。
其关键执行单元包括协作线程阵列 (CTA)、Warp 和线程。每个 GPU 线程都可以访问私有寄存器 —— 这些寄存器提供最低延迟的存储空间，但容量有限。常规指令可以由各个线程独立执行。然而，某些特殊功能单元必须在更高的粒度级别上执行。
例如，英伟达的 mma（矩阵乘法累加）指令利用 Tensor Core 的方式是并行执行由各个 Warp 发出的多个乘加运算。而 wgmma（Warp 组矩阵乘法累加）等高级变体则是通过在多个 Warp 上同时执行矩阵乘法而对这些功能进行了扩展。AMD 也引入了类似的原语，例如 mfma（矩阵融合乘加）指令。
请注意，这些指令要求数据分布在线程和 Warp 之间，或者以特殊布局驻留在共享内存或特殊内存单元（例如 Blackwell 上的 Tensor Memory）中，才能产生正确的结果。
然而，这些布局通常不会为加载 / 存储等其他操作带来最佳性能，而且并非总是可以使用特定指令将数据直接从全局内存复制到特殊内存单元。
因此，通常必须对数据进行重新排列，以便将用于内存访问的布局转换为计算单元偏好的布局。
简而言之，要实现峰值性能，不仅需要利用这些专用单元，还需要精心设计张量布局和转换。
Triton 语言和编译器
Triton 是一种类似于 Python 的用于特定领域的语言，其设计目标是提供用于编写高性能深度学习原语的灵活接口。Triton 的编译器后端使用了 MLIR，支持多层次抽象表达。
究其核心，Triton 内核遵循单程序多数据 (SPMD) 模型，其中计算被划分为多个抽象的 Triton 程序实例。这种设计允许开发者主要关注 CTA 级别的并行性即可。在 Triton 中，「张量」一词指的是从原始 PyTorch 张量中提取的块，它们用作 GPU 核的输入和输出。
在编译过程中，Triton 的 Python 代码首先被翻译成 Triton 方言 (tt)，然后进一步翻译成 TritonGPU 方言 (ttg)。在此过程中，每个张量都与特定的布局相关联，以充分利用现代 GPU 上可用的硬件功能单元。例如，当遇到 dot 类算子（例如 tt.dot 和 tt.dot_scaled）时，会采用 mma 布局并使用 Tensor Core 和类似的单元。
𝔽₂ 数学基础
我们可将两个元素 {0, 1} 的域表示为 𝔽₂。在 𝔽₂ 中，所有算术运算均以 2 为模执行。
例如，加法定义为 ，其对应于逻辑异或（XOR）。
而乘法定义为，对应于逻辑与（AND）。
在 𝔽₂ 上，一个基本运算是矩阵乘法。令是元素在 𝔽₂ 中的两个矩阵。乘积 𝐶 = 𝐴𝐵 的各个元素的定义为
这类似于标准矩阵乘法，不同之处在于所有算术运算都在 𝔽₂ 中执行。
𝔽₂ 中的算术运算与二进制逻辑自然契合，使得该领域的运算在硬件实现中非常高效。因此，𝔽₂ 广泛应用于密码学和纠错码等领域。
传统布局
图 2 列出了 Triton 中所有可用的布局。
在最高层级，布局分为分布式（Distributed）布局和内存（（Memory）布局。前者是指张量元素分布在不同的执行单元中，而后者是指张量元素存储在特定的特殊内存中。
分布式布局又可进一步分为 Blocked、Sliced、MMA 和 MMA Input 布局等类型，而内存布局又可进一步分为 Unswizzled 和 Swizzled 布局。
Blocked 布局通常用于连续的内存访问。MMA 和 MMA 输入布局用于矩阵乘法运算（例如 tt.dot）的输出和输入。MMA 布局可以根据其映射到的硬件指令进一步分类，例如英伟达 GPU 上的 mma 和 wgmma，或 AMD GPU 上的 mfma。Sliced 布局是从其父布局中提取一个维度，用作广播或某个归约运算的输出。
传统 Triton 布局系统要求每个布局定义自己的接口方法，例如每个线程的元素数量和连续元素的数量。此外，必须为每个布局显式实现对张量元素的索引以及布局之间的转换。这种方法导致布局构造和转换常出现 bug。
Linear Layouts（线性布局）
下面将简单介绍线性布局的定义、一些基本的线性布局算子、创建各种 Triton 布局以作为线性布局实例，以及应用于 Triton 的通用布局引擎。
一个示例
在 GPU 编程中，大多数参数都是 2 的幂：一个 Warp 由 32 或 64 个线程组成，一个 Warp 组包含 4 个 Warp，矩阵乘法内联函数（例如 mma 和 wgmma）要求 Tile 尺寸为 16 × 𝑛，其中 𝑛 ≥ 1。
此外，在 Triton 的编程模型中，张量的维度以及与每个张量相关的布局子部分（例如每个线程的寄存器和线程数量）都被限制为 2 的幂。在图 1 中，布局 A 有一个 16 × 16 的张量，其使用了多个 2 × 2 的寄存器、4 × 8 的线程和 2 × 1 的 Warp。
由于这些量都是 2 的幂，因此使用其坐标的比特表示，可以直观地可视化布局 A 中元素的分布（如图 1 所示）。所有线程的寄存器 0 (𝑟_0) 都位于坐标 (𝑖, 𝑗)，其中 𝑖 和 𝑗 的最后几位（bit）均为 0。例如，线程 𝑡_1 的 𝑟_0 位于 (0, 2) = (0𝑏00, 0𝑏10)。作为对比，𝑟_1 元素的坐标中，𝑖 的最后一位始终为 0，而 𝑗 的最后一位始终为 1。例如，𝑡_9 的 𝑟_1 位于 (2, 3) = (0𝑏10, 0𝑏11)。
此外，对于任何偶数线程 𝑡_𝑘，𝑘 的最后一位与 𝑟_0 中 𝑗 的倒数第二位匹配，𝑘 的倒数第二位与 𝑟_0 中 𝑗 的倒数第三位匹配。例如，𝑡_10 = 𝑡_0𝑏1010 的 𝑟_0 位于 (2, 4) = (0𝑏10, 0𝑏100)。这种系统性对齐持续存在，表明二次幂结构足以清晰地决定了每个线程元素的分布。
综上所述，假设一个大小为 8 的向量 𝑣 表示一个 Warp 中线程的一个元素，其中前 2 位表示寄存器 (Reg)，接下来的 5 位表示线程 (Thr)，最后一位则表示 Warp (Wrp)，则可以如此定义布局 𝐴：
带标注的向量空间。如此，可为布局中的每一位（bit）分配标签。输入 𝑣 位于 空间中，建模了 Reg × Thr × Wrp 的空间。输出 𝑤 遵循 结构，表示逻辑张量 (𝑖, 𝑗) 的两个维度。
定义与构造
定义 1（线性布局 / Linear Layouts）。线性布局的定义是在 𝔽₂ 上的向量空间之间的线性映射。
定义 2（组合 / Composition）。给定 𝔽₂ 上的向量空间 𝑈 、𝑉 、𝑊 以及线性布局 𝐿₁ : 𝑈 → 𝑉 和 𝐿₂ : 𝑉 → 𝑊 ，它们的组合定义为：
将 𝐿₁ 和 𝐿₂ 表示为矩阵 𝑀₁ 和 𝑀₂ ，表示 𝐿₂ ◦ 𝐿₁ 的矩阵由 𝔽₂ 上的（逐标签）矩阵乘法 𝑀₂𝑀₁ 给出。
定义 3（积 / Product）。给定 𝔽₂ 上的两个向量空间 𝑈 和 𝑉，定义它们的积为：
给定两个线性布局𝐿₁ : 𝑈₁ → 𝑉₁, 𝐿₂ : 𝑈₂ → 𝑉₂，且 𝑢1₁∈ 𝑈₁, 𝑢₂ ∈ 𝑈₂，则定义它们的积为：
将 𝐿₁ 和 𝐿₂ 表示成矩阵 𝑀₁ 和 𝑀₂，则表示 𝐿₁ × 𝐿₂ 的矩阵为：
定义 4（左除 / Left Division）。若矩阵 𝑀 具有如下结构，则矩阵 𝑀 左侧可被矩阵 𝑀₁ 整除：
这里将左侧的除法记为 。此运算可在线性布局中逐标签处理。
左除法可用于确定布局是否可以分解为满足高效硬件原语（例如 ldmatrix）的较小布局，
定义 5（右逆 / Right Inverse）。在 𝔽₂ 上的满射线性布局 𝐿 : 𝑈 → 𝑉 具有一个右逆。
如果 𝑀 是 𝐿 的一个矩阵表示，其形状为𝑚 × 𝑛，则可将𝑀−1 定义为 𝑀𝑋 = 𝐼_𝑚 的 𝑛 × 𝑚 最小二乘解，其中 𝐼_𝑚 是 𝑚 × 𝑚 的单位矩阵。具体来说，它可以通过对𝔽₂进行高斯消元法计算得出。
当需要从逻辑张量的坐标中恢复硬件索引时，需要使用求逆运算。
对线性布局的更详细完备性说明请访问原论文，其中涉及到说明分块布局、mma 和 wgmma 的输入和输出布局、线性布局的 slice、每个分布式布局、MMA swizzled 布局、内存布局都是线性布局。另外，OpenAI 也在 Triton 说明了如何实现布局转换以及形状操作。
不仅如此，OpenAI 表示，线性布局为在语言前端和编译器后端开发算法提供了结构化的基础。他们也在论文中给出了一些关键示例，这里就不过多展开。接下来简单看看新提出的线性布局的实际表现。
评估
OpenAI 将优化版 Triton（集成了基于线性布局的优化，即 Triton-Linear）与未集成这些优化的基准 Triton 进行了比较。Triton 和 TritonLinear 之间的主要区别如下：
Triton 使用传统的数据布局，不支持任意分布式布局的实用程序或它们之间的转换，因此容易出现 bug。
Triton 未采用论文中描述的优化代码生成。例如，布局转换始终通过共享内存进行，对高效硬件原语的使用有限。
参与评估的硬件平台见表 1。
为了比较 Triton 和 Triton-Linear 的性能，该团队构建了一些合成微基准来进行测试，这方面的结果请访问原论文查看。这里仅看看它们在实际基准测试中表现。
在三个不同的平台上，OpenAI 运行了 TritonBench 中的 18 个基准测试。图 7、图 8 和图 9 中展示了 Triton-Linear 在三个平台上的性能提升。
由于每个基准测试包含多个输入，总计 420 个案例，因此他们使用了误差线（error bars）来表示每个基准测试的最小和最大加速。
需要注意的是，由于硬件限制，并非所有基准测试都适用于每个平台。例如，某些基准测试需要仅在 GH200 上才有的大型共享内存，而一些核使用的张量描述符依赖于 TMA 引擎，而 RTX4090 和 MI250 上均不支持 TMA 引擎。
可以看到，在 GH200 上，他们实现了 0.92 倍到 1.57 倍不等的加速，所有基准测试的平均加速均超过 1.0 倍。加速最显著的基准测试是 int4_gemm、ops_gemm 和 streamk_gemm。
可以观察到，高效的硬件原语（例如 ldmatrix 和 stmatrix）在这些核中被广泛用于布局转换以及共享内存的加载和存储操作。值得注意的是，layer_norm 实现了从 0.99 倍到 1.57 倍的加速 —— 在不同形状之间表现出了显著差异。对于某些输入形状，Triton-Linear 能够检测「等效」布局之间的转换，从而将转换过程降低为 no-op（无操作）。这种优化在旧版布局系统中无法实现，因为它无法直接比较不同类型的布局（例如，Blocked 布局和 Sliced 布局）。
在 RTX4090 上，新方法实现了 1.00 倍到 1.51 倍的加速。由于 mma (RTX4090) 和 wgmma (GH200) 指令之间的差异，他们在 template_attention 上实现了更高的加速。在本例中，tt.dot 运算的左操作数在循环外部定义，会重复从同一地址加载数据，因此 ldmatrix 和常规共享内存指令均可实现高吞吐量。虽然右操作数在每次迭代中都会更新，但 wgmma 会直接在共享内存中访问它，只有在 RTX4090 上，经过优化后，它才会被降级到 ldmatrix 中。因此，在 GH200 上实现的加速相对较低。在 MI250 上，新方法实现了 0.98 倍到 1.18 倍的加速。
总体而言，由于缺乏 ldmatrix 等高效的硬件原语，Triton-Linear 在 AMD GPU 上实现的加速低于在英伟达 GPU 的。
对于 OpenAI Open 的这个研究，你有什么看法呢？"
title,time,href,passage
